,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
778,CHEMBL385266,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3n[nH]c4CN(Cc34)C(=O)[C@H](F)c5ccccc5,IC50,1781953,=,9,nM,9,B,CHEMBL911831,2,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)C(F)c3ccccc3)C4)cc2)CC1,CHEMBL385266,8.04575749056
779,CHEMBL1257884,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3n[nH]c4cc(sc34)C(=O)NC(c5ccccc5)c6ccccc6,IC50,3504286,=,48,nM,8,B,CHEMBL1260146,2,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)NC(c5ccccc5)c5ccccc5)sc34)cc2)CC1,CHEMBL1257884,7.31875876262
780,CHEMBL1082831,COc1ccc(cc1)c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2,IC50,5179833,=,52,nM,8,B,CHEMBL1664805,2,COc1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,CHEMBL1082831,7.28399665637
781,CHEMBL1215281,O=C(CCc1c(\C=C\2/C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc23)[nH]c5CCCC(=O)c15)N6CCOCC6,IC50,3407584,=,281,nM,8,B,CHEMBL1219720,2,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=Cc1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2,CHEMBL1215281,6.55129368009
782,CHEMBL1215283,O=C(CCc1c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)N4CCc5ccccc45)[nH]c6CCCC(=O)c16)N7CCOCC7,IC50,3407586,=,563,nM,8,B,CHEMBL1219720,2,O=C1Nc2ccc(S(=O)(=O)N3CCc4ccccc43)cc2C1=Cc1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2,CHEMBL1215283,6.24949160515
783,CHEMBL1215349,CCN(CC)CCCc1c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)N4CCc5ccccc45)[nH]c6CCCC(=O)c16,IC50,3407591,=,2340,nM,8,B,CHEMBL1219720,2,CCN(CC)CCCc1c(C=C2C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)[nH]c2c1C(=O)CCC2,CHEMBL1215349,5.63078414259
784,CHEMBL1173411,COc1ccc(NC(=O)Nc2ccc3\C(=C\c4[nH]cc(C(=O)O)c4C)\C(=O)Nc3c2)cc1,IC50,3370113,=,2.09,nM,8,B,CHEMBL1176696,2,COc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)C3=Cc2[nH]cc(C(=O)O)c2C)cc1,CHEMBL1173411,8.67985371389
785,CHEMBL3680588,CCC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)C4CC(F)(F)C4)c3,IC50,16307261,=,1.8,nM,9,B,CHEMBL3706327,2,CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC(F)(F)C2)c1,CHEMBL3680588,8.7447274949
786,CHEMBL2012400,Cn1cc(Nc2ncc3cnn(C4CCC5(CC4)CC5)c3n2)cc1C(=O)N,IC50,10836863,=,40,nM,8,B,CHEMBL2013811,2,Cn1cc(Nc2ncc3cnn(C4CCC5(CC4)CC5)c3n2)cc1C(N)=O,CHEMBL2012400,7.39794000867
787,CHEMBL3218297,CS(=O)(=O)O.Oc1cccc(CNC(=O)Nc2nc(cs2)c3ccncc3)c1,IC50,14545813,<,1,nM,9,B,CHEMBL3224480,2,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,CHEMBL3218297,9
788,CHEMBL1762123,Oc1ccc(C2=CC(=O)c3cccc(c3C2=O)[N+](=O)[O-])c(O)c1O,IC50,6154992,=,4800,nM,8,B,CHEMBL1763104,2,O=C1C=C(c2ccc(O)c(O)c2O)C(=O)c2c1cccc2[N+](=O)[O-],CHEMBL1762123,5.31875876262
789,CHEMBL53463,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,IC50,6360782,=,40,nM,8,B,CHEMBL1831496,2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,CHEMBL53463,7.39794000867
790,CHEMBL2203775,CN1CCN(CC1)c2cccc(c2)c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Cl)cnc4[nH]3,IC50,12175394,=,26,nM,9,B,CHEMBL2214100,2,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cccc(N6CCN(C)CC6)c5)nc34)CC2)no1,CHEMBL2203775,7.58502665203
791,CHEMBL3663738,CCc1[nH]cc2C(C3=C(CC(C)(C)CC3=O)Nc12)c4cccc(Sc5nc6ccccc6[nH]5)c4,IC50,16262510,=,102,nM,9,B,CHEMBL3705895,2,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,CHEMBL3663738,6.99139982824
792,CHEMBL3675454,CN(C)CC(Nc1ncnc2c(cc(OCC3CC3)cc12)C(=O)N)c4cccc(F)c4,IC50,16287312,=,57,nM,9,B,CHEMBL3706327,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cc(OCC3CC3)cc12)c1cccc(F)c1,CHEMBL3675454,7.24412514433
793,CHEMBL1258033,COc1ccc(Nc2nc(cn3ccnc23)c4cccc(N)c4)cc1,IC50,3505236,=,5480,nM,9,B,CHEMBL1261371,2,COc1ccc(Nc2nc(-c3cccc(N)c3)cn3ccnc23)cc1,CHEMBL1258033,5.26121944152
794,CHEMBL1099351,CCn1cc(c2ccnc3[nH]c(cc23)c4ccc(CN5CCOCC5)cc4)c(n1)c6ccc(NC(=O)Nc7ccccc7)cc6,IC50,3294328,=,59,nM,9,B,CHEMBL1104791,2,CCn1cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,CHEMBL1099351,7.22914798836
795,CHEMBL1085134,CN(C)c1ccc(cc1)c2nc3c(N4CCN(CC4)S(=O)(=O)c5ccccc5)c(Br)cnc3[nH]2,IC50,5179839,=,178,nM,8,B,CHEMBL1664805,2,CN(C)c1ccc(-c2nc3c(N4CCN(S(=O)(=O)c5ccccc5)CC4)c(Br)cnc3[nH]2)cc1,CHEMBL1085134,6.74957999769
796,CHEMBL3237172,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(n2)N4CCN(C)CC4)cc1,IC50,14600189,=,46,nM,9,B,CHEMBL3243854,2,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,CHEMBL3237172,7.33724216832
797,CHEMBL3680525,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(OCCN5CCOCC5)c4)c3)ncnc12,IC50,16276726,=,7.7,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(OCCN5CCOCC5)c4)c3)ncnc12,CHEMBL3680525,8.11350927483
798,CHEMBL2064533,N#Cc1ccccc1c2ccc(CSc3oc(nn3)c4ccc5OCOc5c4)cc2,IC50,10978525,>,100000,nM,9,B,CHEMBL2066815,2,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,CHEMBL2064533,4
799,CHEMBL3593287,CN1CCN(CC1)c2cc(Nc3ncc(s3)c4ccc(NC(=O)Nc5cc(C)on5)cc4)nc(C)n2,IC50,15650076,=,56,nM,9,B,CHEMBL3595191,2,Cc1nc(Nc2ncc(-c3ccc(NC(=O)Nc4cc(C)on4)cc3)s2)cc(N2CCN(C)CC2)n1,CHEMBL3593287,7.25181197299
800,CHEMBL3417325,CN1CCC(CC1)NC(=O)c2ccc(Nc3ncc(Br)c(NC4CCCC4)n3)cc2,IC50,15220468,=,12,nM,9,B,CHEMBL3418775,2,CN1CCC(NC(=O)c2ccc(Nc3ncc(Br)c(NC4CCCC4)n3)cc2)CC1,CHEMBL3417325,7.92081875395
801,CHEMBL1258346,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3n[nH]c4cc(sc34)C(=O)N[C@H](CN5CCCC5)c6ccccc6,IC50,3504292,=,27,nM,8,B,CHEMBL1260146,2,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)NC(CN5CCCC5)c5ccccc5)sc34)cc2)CC1,CHEMBL1258346,7.56863623584
802,CHEMBL3680444,COc1ccc(cn1)C(=O)Nc2cccc(CNc3ncnc4c(cccc34)C(=O)N)c2,IC50,16302759,=,0.66,nM,9,B,CHEMBL3706327,2,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cn1,CHEMBL3680444,9.18045606446
803,CHEMBL1084889,Cn1ccnc1CN2CCN(CC2)c3c(Br)cnc4[nH]c(nc34)c5ccc(CN6CCOCC6)cc5,IC50,5179855,=,30,nM,8,B,CHEMBL1664805,2,Cn1ccnc1CN1CCN(c2c(Br)cnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)CC1,CHEMBL1084889,7.52287874528
804,CHEMBL1094478,CSc1ccccc1Nc2ncc3CCc4c(nn(C)c4c3n2)C(=O)N,IC50,3292770,>,10000,nM,8,B,CHEMBL1109146,2,CSc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL1094478,5
805,CHEMBL2030985,Clc1ccc(NC(=O)c2cn(nc2c3ccc(Cl)cc3)c4ccccc4)cc1,IC50,10894808,=,3180,nM,9,B,CHEMBL2033074,2,O=C(Nc1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,CHEMBL2030985,5.49757288002
806,CHEMBL3680439,FC1CC=CC(=C1C(=O)Nc2cccc(c2)C(CCN3CCCC3)NC4\C=C\CC\C=C\N=C/N=4)F,IC50,16270967,=,3.6,nM,9,B,CHEMBL3706327,2,O=C(Nc1cccc(C(CCN2CCCC2)NC2=NC=NC=CCCC=C2)c1)C1=C(F)C=CCC1F,CHEMBL3680439,8.44369749923
807,CHEMBL1950042,CC(C)[C@@H]1NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc3c[nH]cn3)NC(=O)CNC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@@H]4CCCN4C1=O)C(=O)NCC(=O)N,IC50,8042231,=,234000,nM,9,B,CHEMBL1952701,2,CC(C)C1NC(=O)C(CCC(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)CNC(=O)C(N)CSSCC(C(=O)NCC(N)=O)NC(=O)C2CCCN2C1=O,CHEMBL1950042,3.63078414259
808,CHEMBL3680405,NC(=O)c1cccc2c(NCC3=CC(=CCC3)Cl)ncnc12,IC50,16267461,=,140,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCC3=CC(Cl)=CCC3)ncnc12,CHEMBL3680405,6.85387196432
809,CHEMBL3675329,COc1ccccc1C(CN)Nc2ncnc3c(cccc23)C(=O)N,IC50,16347404,=,1500,nM,9,B,CHEMBL3706327,2,COc1ccccc1C(CN)Nc1ncnc2c(C(N)=O)cccc12,CHEMBL3675329,5.82390874094
810,CHEMBL3393473,CCOC(=O)c1[nH]cc2C(C3=C(CCCC3=O)Nc12)c4oc(Sc5nc6cc(F)ccc6[nH]5)cc4,IC50,15152290,=,15,nM,9,B,CHEMBL3396725,2,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)ccc3[nH]2)o1,CHEMBL3393473,7.82390874094
811,CHEMBL473553,COc1cc2ncnc(Nc3ccc(c(OC)c3)c4nc5ccccc5s4)c2cc1OC,IC50,2270285,>,10000,nM,8,B,CHEMBL960142,2,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,CHEMBL473553,5
812,CHEMBL237144,CN(C)c1ccc(cc1)c2nc3cc(cnc3[nH]2)C(F)(F)F,IC50,1997489,=,740,nM,8,B,CHEMBL899962,2,CN(C)c1ccc(-c2nc3cc(C(F)(F)F)cnc3[nH]2)cc1,CHEMBL237144,6.13076828027
813,CHEMBL3323030,CC(=O)Nc1cccc(c1)c2cn(nn2)c3ccc(O)c(c3)C(=O)Nc4cccc(c4)C(F)(F)F,IC50,15003505,=,4160,nM,9,B,CHEMBL3370370,2,CC(=O)Nc1cccc(-c2cn(-c3ccc(O)c(C(=O)Nc4cccc(C(F)(F)F)c4)c3)nn2)c1,CHEMBL3323030,5.38090666937
814,CHEMBL200535,COc1ccc2Oc3ncnc(Nc4cnc(NC(=O)c5ccc(C)cc5)nc4)c3NCc2c1,IC50,1659071,=,3500,nM,9,B,CHEMBL868729,2,COc1ccc2c(c1)CNc1c(Nc3cnc(NC(=O)c4ccc(C)cc4)nc3)ncnc1O2,CHEMBL200535,5.45593195565
815,CHEMBL1614774,Nc1nc(cc(n1)c2ccc3c(N)[nH]nc3c2)N4CCO[C@@H](C4)C(=O)Nc5ccccc5,IC50,6168346,=,1258.93,nM,8,B,CHEMBL1768779,2,Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCOC(C(=O)Nc3ccccc3)C2)n1,CHEMBL1614774,5.8999984172
816,CHEMBL2398647,O=C(Nc1ccccc1)Nc2ccc(CNc3ncnc4oc(c5ccccc5)c(c6ccccc6)c34)cc2,IC50,13358565,=,852,nM,9,B,CHEMBL2400289,2,O=C(Nc1ccccc1)Nc1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1,CHEMBL2398647,6.06956040523
817,CHEMBL605774,Cn1nc(C(=O)N(O)Cc2ccccc2)c3CCc4cnc(NC5CCCC5)nc4c13,IC50,3117152,=,4564,nM,8,B,CHEMBL1072179,2,Cn1nc(C(=O)N(O)Cc2ccccc2)c2c1-c1nc(NC3CCCC3)ncc1CC2,CHEMBL605774,5.34065436425
818,CHEMBL598986,CC(=O)Nc1ccc(CNc2ncc3CCc4c(nn(C)c4c3n2)C(=O)N)cc1,IC50,3117095,=,672,nM,8,B,CHEMBL1072179,2,CC(=O)Nc1ccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,CHEMBL598986,6.17263072695
819,CHEMBL505167,NC(=O)c1cccc2CNC(=O)c12,IC50,2369781,=,14340,nM,8,B,CHEMBL981688,2,NC(=O)c1cccc2c1C(=O)NC2,CHEMBL505167,4.84345084867
820,CHEMBL3109967,CN(C)C(=O)c1ccc(Nc2cc3[nH]c(cc3cn2)c4cnn(C)c4)c(Cl)c1,IC50,13896021,>,40000,nM,9,B,CHEMBL3111604,2,CN(C)C(=O)c1ccc(Nc2cc3[nH]c(-c4cnn(C)c4)cc3cn2)c(Cl)c1,CHEMBL3109967,4.39794000867
821,CHEMBL3109946,Cn1cc(cn1)c2cc3cnc(Nc4ccc(cc4Cl)c5cccnc5)cc3n2C(=O)OC(C)(C)C,IC50,13896320,>,100000,nM,9,B,CHEMBL3111604,2,Cn1cc(-c2cc3cnc(Nc4ccc(-c5cccnc5)cc4Cl)cc3n2C(=O)OC(C)(C)C)cn1,CHEMBL3109946,4
822,CHEMBL1643143,COc1ccc(OCC(O)Cn2c(N\N=C\c3ccccc3O)nc4N(C)C(=O)NC(=O)c24)cc1,IC50,5128731,=,18400,nM,9,B,CHEMBL1647308,2,COc1ccc(OCC(O)Cn2c(NN=Cc3ccccc3O)nc3c2c(=O)[nH]c(=O)n3C)cc1,CHEMBL1643143,4.73518217699
823,CHEMBL1643147,COc1ccc(cc1)C(=O)Nc2ccccc2C(=O)NC(Cc3ccc(O)cc3)C(=O)Nc4ccc(C)cc4C,IC50,5128736,=,5090,nM,9,B,CHEMBL1647308,2,COc1ccc(C(=O)Nc2ccccc2C(=O)NC(Cc2ccc(O)cc2)C(=O)Nc2ccc(C)cc2C)cc1,CHEMBL1643147,5.29328221766
824,CHEMBL211243,CO\N=C\1/C(=Nc2ccccc12)c3c(O)[nH]c4ccccc34,IC50,1914920,=,4300,nM,9,B,CHEMBL894337,2,CON=C1C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,CHEMBL211243,5.36653154442
825,CHEMBL2203768,COCCN1CCN(CC1)c2ccc(cc2)c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3,IC50,12175398,=,12,nM,9,B,CHEMBL2214100,2,COCCN1CCN(c2ccc(-c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3)cc2)CC1,CHEMBL2203768,7.92081875395
826,CHEMBL3087819,Cc1nn(C)cc1c2nc3c(Oc4ccc(cc4)C(=O)Nc5ccncc5)c(Cl)cnc3[nH]2,IC50,13835488,=,190,nM,9,B,CHEMBL3090782,2,Cc1nn(C)cc1-c1nc2c(Oc3ccc(C(=O)Nc4ccncc4)cc3)c(Cl)cnc2[nH]1,CHEMBL3087819,6.72124639905
827,CHEMBL3675523,NC(=O)c1cncnc(cccc1)N[C@H](CNCCS)c2ccccc2,IC50,16312081,=,330,nM,9,B,CHEMBL3706327,2,NC(=O)c1ccccc(NC(CNCCS)c2ccccc2)ncnc1,CHEMBL3675523,6.48148606012
828,CHEMBL594228,COc1cc2c(Nc3ccc(cc3F)c4nc5ccccc5s4)ncnc2cc1OCCCN6CCN(C)CC6,IC50,3071588,=,26,nM,8,B,CHEMBL1073376,2,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL594228,7.58502665203
829,CHEMBL452812,COc1ccc(cc1)C2=C(C(=O)NC2)c3c[nH]c4ccccc34,IC50,2465014,=,16000,nM,9,B,CHEMBL962087,2,COc1ccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc1,CHEMBL452812,4.79588001734
830,CHEMBL1808342,CCc1cccc(CC)c1NC(=O)c2nn(C)c3c2CCc4cnc(Nc5ccc(cc5OC(F)(F)F)C(=O)NCCN(C)C)nc34,IC50,6290333,=,1376,nM,8,B,CHEMBL1809662,2,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NCCN(C)C)cc3OC(F)(F)F)nc1-2,CHEMBL1808342,5.8613815661
831,CHEMBL2170428,FC(F)(F)c1ccccc1Nc2ccnc(Nc3ccccc3)n2,IC50,12113629,=,1773,nM,8,B,CHEMBL2173311,2,FC(F)(F)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,CHEMBL2170428,5.7512912644
832,CHEMBL395839,COc1ccc(cc1)c2cnc3[nH]c(nc3c2)c4ccc(cc4)N(C)C,IC50,5179878,=,20000,nM,8,B,CHEMBL1664805,2,COc1ccc(-c2cnc3[nH]c(-c4ccc(N(C)C)cc4)nc3c2)cc1,CHEMBL395839,4.69897000434
833,CHEMBL1950039,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H]5CCCN5C1=O)C(=O)NCC(=O)N,IC50,8042228,=,242000,nM,9,B,CHEMBL1952701,2,CC(C)C1NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(N)CSSCC(C(=O)NCC(N)=O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C1=O,CHEMBL1950039,3.61618463402
834,CHEMBL3680468,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(c4)N5CCCC5)c3)ncnc12,IC50,16333383,=,2.3,nM,9,B,CHEMBL3706327,2,NC(=O)c1cc(O)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,CHEMBL3680468,8.63827216398
835,CHEMBL387187,FC(F)(F)c1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)c1,IC50,1790453,>,10000,nM,9,B,CHEMBL856401,2,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,CHEMBL387187,5
836,CHEMBL3680466,CC(NC1=NC=NC2C(=CCC=C12)C(=O)N)c3cccc(NC(=O)c4ccc(cc4)N5CCOCC5)c3,IC50,16274499,=,0.38,nM,9,B,CHEMBL3706327,2,CC(NC1=NC=NC2C(C(N)=O)=CCC=C12)c1cccc(NC(=O)c2ccc(N3CCOCC3)cc2)c1,CHEMBL3680466,9.42021640338
837,CHEMBL3109963,COc1ccccc1Nc2cc3[nH]c(cc3cn2)c4c(C)onc4C,IC50,13895994,>,100000,nM,9,B,CHEMBL3111604,2,COc1ccccc1Nc1cc2[nH]c(-c3c(C)noc3C)cc2cn1,CHEMBL3109963,4
838,CHEMBL3109952,C(CN1CCOCC1)Oc2ccc(Nc3cc4[nH]c(cc4cn3)c5cn[nH]c5)cc2,IC50,13896347,=,8100,nM,9,B,CHEMBL3111604,2,c1cc(OCCN2CCOCC2)ccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,CHEMBL3109952,5.09151498112
839,CHEMBL1095788,CCn1cc(c2ccnc3[nH]c(cc23)c4cccc(CN5CCCC5)c4)c(n1)c6ccc(NC(=O)N(C)C)cc6,IC50,3294333,=,366,nM,9,B,CHEMBL1104791,2,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN5CCCC5)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,CHEMBL1095788,6.43651891461
840,CHEMBL3670505,NC(=O)c1cc(OCCCN2CCN(CCO)CC2)cc3c(NCc4ccc(cc4)C(F)(F)F)ncnc13,IC50,16315197,=,3.4,nM,9,B,CHEMBL3706327,2,NC(=O)c1cc(OCCCN2CCN(CCO)CC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,CHEMBL3670505,8.46852108296
841,CHEMBL3675490,C[C@@H](Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4sc(C)nc4C)c3,IC50,16266701,=,0.73,nM,9,B,CHEMBL3706327,2,Cc1nc(C)c(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,CHEMBL3675490,9.13667713988
842,CHEMBL600394,CNC(=O)c1nn(C2CCN(C)CC2)c3c1CCc4cnc(NC5CCCC5)nc34,IC50,3117219,>,10000,nM,8,B,CHEMBL1072179,2,CNC(=O)c1nn(C2CCN(C)CC2)c2c1CCc1cnc(NC3CCCC3)nc1-2,CHEMBL600394,5
843,CHEMBL1824539,COc1ccc(CNC(=O)Nc2cc(ccn2)C#N)cc1,IC50,6347914,>,100000000,nM,9,B,CHEMBL1828476,2,COc1ccc(CNC(=O)Nc2cc(C#N)ccn2)cc1,CHEMBL1824539,1
844,CHEMBL2380841,Nc1ccnc2NC(=O)c3ccccc3c12,IC50,13301358,=,3010,nM,9,B,CHEMBL2382841,2,Nc1ccnc2[nH]c(=O)c3ccccc3c12,CHEMBL2380841,5.52143350441
845,CHEMBL3675474,CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4ccc(Br)c(F)c4)c3,IC50,16328557,=,0.21,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)c(F)c2)c1,CHEMBL3675474,9.67778070527
846,CHEMBL3680442,CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4cccn4C)c3,IC50,16308330,=,0.36,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2cccn2C)c1,CHEMBL3680442,9.44369749923
847,CHEMBL3675415,CNCC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(F)c3,IC50,16354272,=,230,nM,9,B,CHEMBL3706327,2,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(F)c1,CHEMBL3675415,6.63827216398
848,CHEMBL3680573,CC(Nc1ncnc2c(cc(Cl)cc12)C(=O)N)c3cccc(NC(=O)c4ccc(C)nc4)c3,IC50,16265087,=,0.86,nM,9,B,CHEMBL3706327,2,Cc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cc(Cl)cc34)c2)cn1,CHEMBL3680573,9.06550154876
849,CHEMBL381823,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc4ccccc4c3)c2C1,IC50,1684728,>,10000,nM,8,B,CHEMBL867069,2,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc4ccccc4c3)c2C1,CHEMBL381823,5
850,CHEMBL1801112,Cc1cc(Nc2nc(cn3c(cnc23)c4cn[nH]c4)C(F)(F)F)sn1,IC50,6268104,=,27,nM,8,B,CHEMBL1805334,2,Cc1cc(Nc2nc(C(F)(F)F)cn3c(-c4cn[nH]c4)cnc23)sn1,CHEMBL1801112,7.56863623584
851,CHEMBL3663739,CCc1[nH]cc2C(C3=C(CNCC3=O)Nc12)c4cccc(Sc5nc6ccccc6[nH]5)c4,IC50,16348098,=,1755,nM,9,B,CHEMBL3705895,2,CCc1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,CHEMBL3663739,5.7557228792
852,CHEMBL3675363,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,IC50,16327682,=,1900,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3cccc(O)c3)ncnc12,CHEMBL3675363,5.72124639905
853,CHEMBL3680569,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc5[nH]ccc45)c3)ncnc12,IC50,16272446,=,0.72,nM,9,B,CHEMBL3706327,2,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc5[nH]ccc45)c3)ncnc12,CHEMBL3680569,9.14266750357
854,CHEMBL2380840,Clc1ccnc2NC(=O)c3ccccc3c12,IC50,13301360,=,3010,nM,9,B,CHEMBL2382841,2,O=c1[nH]c2nccc(Cl)c2c2ccccc12,CHEMBL2380840,5.52143350441
855,CHEMBL3675404,CN(C)CC(Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4ccc(Br)cc4)c3,IC50,16350716,=,0.58,nM,9,B,CHEMBL3706327,2,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,CHEMBL3675404,9.23657200644
856,CHEMBL3685236,C[C@@H](Nc1ncnc2c(cccc12)C(=O)N)c3cccc(NC(=O)c4nc(cs4)C(C)(C)C)c3,IC50,16330789,=,1.31,nM,9,B,CHEMBL3706327,2,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2nc(C(C)(C)C)cs2)c1,CHEMBL3685236,8.88272870434
857,CHEMBL3109960,COc1ccc(Nc2cc3[nH]c(cc3cn2)c4cn(C)nc4C(F)(F)F)c(OC)c1,IC50,13896332,>,100000,nM,9,B,CHEMBL3111604,2,COc1ccc(Nc2cc3[nH]c(-c4cn(C)nc4C(F)(F)F)cc3cn2)c(OC)c1,CHEMBL3109960,4
