,f1,f1_id,f1_static,f1_value,f2,f2_id,f2_static,f2_value
3132,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2182074,[*]Nc1cccc(NC(=O)c2ccsc2)c1,8,[*]c1ccc2c(c1)CCCCC2=O,CHEMBL2182082,[*]Nc1cccc(NC(=O)c2ccsc2)c1,7.92081875395
3133,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2182074,[*]Nc1cccc(NC(=O)c2ccsc2)c1,8,[*]c1ccc2c(c1)OCc1ccccc1C2=O,CHEMBL2182087,[*]Nc1cccc(NC(=O)c2ccsc2)c1,7.69897000434
3134,[*]c1ccc2c(c1)OCc1ccccc1C2=O,CHEMBL2182087,[*]Nc1cccc(NC(=O)c2ccsc2)c1,7.69897000434,[*]c1ccc2c(c1)CCCCC2=O,CHEMBL2182082,[*]Nc1cccc(NC(=O)c2ccsc2)c1,7.92081875395
3135,[*]c1ccc2c(c1)OCc1ccccc1C2=O,CHEMBL2182087,[*]Nc1cccc(NC(=O)c2ccsc2)c1,7.69897000434,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2182074,[*]Nc1cccc(NC(=O)c2ccsc2)c1,8
3136,[*]c1ccc2c(c1)CCCCC2=O,CHEMBL2182093,[*]Nc1cccc(C(=O)Nc2cccc(C(C)(C)C)c2)c1,5.32790214206,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2177227,[*]Nc1cccc(C(=O)Nc2cccc(C(C)(C)C)c2)c1,5.69897000434
3137,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2177227,[*]Nc1cccc(C(=O)Nc2cccc(C(C)(C)C)c2)c1,5.69897000434,[*]c1ccc2c(c1)CCCCC2=O,CHEMBL2182093,[*]Nc1cccc(C(=O)Nc2cccc(C(C)(C)C)c2)c1,5.32790214206
3688,[*]c1ccc2ncn([*])c(=O)c2c1,CHEMBL2031238,[*]N1CCN(C)CC1.[*]c1cc(NC(=O)c2ccoc2)ccc1C,8.04575749056,[*]c1ccc2nc(C)n([*])c(=O)c2c1,CHEMBL2031239,[*]N1CCN(C)CC1.[*]c1cc(NC(=O)c2ccoc2)ccc1C,5.80999905193
3689,[*]c1ccc2nc(C)n([*])c(=O)c2c1,CHEMBL2031239,[*]N1CCN(C)CC1.[*]c1cc(NC(=O)c2ccoc2)ccc1C,5.80999905193,[*]c1ccc2ncn([*])c(=O)c2c1,CHEMBL2031238,[*]N1CCN(C)CC1.[*]c1cc(NC(=O)c2ccoc2)ccc1C,8.04575749056
3754,[*]c1ccc2c(c1)OCc1ccccc1C2=O,CHEMBL2182086,[*]Nc1cccc(NC(=O)c2ccoc2)c1,7.39794000867,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2182071,[*]Nc1cccc(NC(=O)c2ccoc2)c1,8.04575749056
3755,[*]c1ccc2c(c1)CCc1ccccc1C2=O,CHEMBL2182071,[*]Nc1cccc(NC(=O)c2ccoc2)c1,8.04575749056,[*]c1ccc2c(c1)OCc1ccccc1C2=O,CHEMBL2182086,[*]Nc1cccc(NC(=O)c2ccoc2)c1,7.39794000867
3756,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866,[*]c1cc2c(C)nn([*])c2n(C)c1=O,CHEMBL1091927,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,7.79588001734
3757,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945715,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.88605664769
3758,[*]c1cc2cnn([*])c2n(C)c1=O,CHEMBL1089865,[*]c1c(F)cccc1F.[*]c1cc(C(=O)NC2CC2)ccc1C,8.55284196866,[*]c1cc2nnc([*])n2n(C)c1=O,CHEMBL1945719,[*]c1cc(C(=O)NC2CC2)ccc1C.[*]c1ccc(F)cc1F,7.77211329539
