,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
0,CHEMBL514207,CC1CCN(CC1)c2cc(ccn2)C(=O)Nc3ccc(C)c(c3)c4ccc(cc4)C(=O)NCC5CC5,Ki,2558377,=,15,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(N3CCC(C)CC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL514207,7.52287874528
1,CHEMBL477182,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCC3)cc1c4ccc(cc4)C(=O)NCC5CC5,Ki,2558380,=,1.9,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL477182,8.42021640338
2,CHEMBL95692,COc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4,Ki,2558385,=,36,nM,9,B,CHEMBL987298,0,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,CHEMBL95692,7.14266750357
3,CHEMBL476752,CC(=O)Nc1cccc(NC(=O)c2ccc(C)c(c2)c3ccc(cc3)C(=O)Nc4cccc(c4)C#N)c1,Ki,2558363,=,79,nM,9,B,CHEMBL987298,0,CC(=O)Nc1cccc(NC(=O)c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)c1,CHEMBL476752,6.80134291305
4,CHEMBL258748,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2c1C,Ki,2160690,=,0.98,nM,8,B,CHEMBL933483,0,CCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)c2c1C,CHEMBL258748,8.70774392864
5,CHEMBL272566,CNC(=O)c1cccc(NC(=O)c2ccc(cc2)c3cc(ccc3C)c4oc(C)nn4)c1,Ki,2086293,=,100,nM,8,B,CHEMBL946927,0,CNC(=O)c1cccc(NC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)c1,CHEMBL272566,6.69897000434
6,CHEMBL1290072,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,Ki,3590776,>,1000000,nM,9,B,CHEMBL1292148,0,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,CHEMBL1290072,2.69897000434
7,CHEMBL408476,Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)Nc4ccc(NS(=O)(=O)C)cc4,Ki,2086291,=,40,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4ccc(NS(C)(=O)=O)cc4)cc3)c2)o1,CHEMBL408476,7.09691001301
8,CHEMBL477620,Cc1ccc(cc1)C(=O)Nc2ccc(C)c(c2)c3ccc(cc3)C(=O)NCC4CC4,Ki,2558369,=,100,nM,9,B,CHEMBL987298,0,Cc1ccc(C(=O)Nc2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)cc1,CHEMBL477620,6.69897000434
9,CHEMBL270219,Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)NCc4ccccc4,Ki,2086287,=,100,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccccc4)cc3)c2)o1,CHEMBL270219,6.69897000434
10,CHEMBL495290,C[C@H]1CN(CCN1c2nncc3cc(ccc23)c4c(C)ccc5c(NC6CC6)noc45)C(=O)C,Ki,2366633,=,0.8,nM,9,B,CHEMBL1035784,0,CC(=O)N1CCN(c2nncc3cc(-c4c(C)ccc5c(NC6CC6)noc45)ccc23)C(C)C1,CHEMBL495290,8.79588001734
11,CHEMBL259922,Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)Nc5ccon5,Ki,2158793,=,0.2,nM,9,B,CHEMBL934611,0,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,CHEMBL259922,9.39794000867
12,CHEMBL476141,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCCC3)cc1c4ccc(cc4)C(=O)NCC5CC5,Ki,2558392,=,9,nM,9,B,CHEMBL987299,0,Cc1ccc(NC(=O)c2ccnc(N3CCCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL476141,7.7447274949
13,CHEMBL516127,CN1CCN(CC1)c2ccc(CNC(=O)c3ccc(cc3)c4cc(ccc4C)C(=O)NC5CC5)cc2,Ki,2560664,=,3,nM,9,B,CHEMBL983811,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1,CHEMBL516127,8.22184874962
14,CHEMBL478031,Cc1ccc(NC(=O)c2ccnc(NCC3CC3)c2)cc1c4ccc(cc4)C(=O)NCC5CC5,Ki,2558375,=,6.3,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(NCC3CC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478031,7.89962945488
15,CHEMBL408150,C[C@H](NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2c1C)c6ccccc6,Ki,2160692,=,0.46,nM,8,B,CHEMBL933483,0,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NC(C)c3ccccc3)c(C)c12,CHEMBL408150,9.03621217265
16,CHEMBL1256042,COc1ccccc1CCNC(=O)c2cc(ccc2C)n3nc(cc3NC(=O)Nc4cccc5ccccc45)C(C)(C)C,Ki,3513316,>,3900,nM,8,B,CHEMBL1261656,0,COc1ccccc1CCNC(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,CHEMBL1256042,5.10790539731
17,CHEMBL496313,Cc1ccc(cc1c2ccc3N=C(N)NC(=O)c3c2)C(=O)NC4CC4,Ki,2261763,=,49,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(N)[nH]c(=O)c2c1,CHEMBL496313,7.00877392431
18,CHEMBL501431,CCCCN1C(=O)Nc2cc(ccc2C1=O)c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C,Ki,2261770,=,2000,nM,8,B,CHEMBL997720,0,CCCCn1c(=O)[nH]c2cc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)ccc2c1=O,CHEMBL501431,5.39794000867
19,CHEMBL1088751,CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,Ki,3260869,=,5.8,nM,8,B,CHEMBL1111805,0,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,CHEMBL1088751,7.93554201077
20,CHEMBL1784173,CC(C)CNC(=O)c1ccc(nc1)c2cc(cc(F)c2C)C(=O)NC3CC3,Ki,6230242,=,7.94,nM,8,B,CHEMBL1787752,0,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)C)cn1,CHEMBL1784173,7.79914950191
21,CHEMBL261845,C[C@H](NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(c4)N5CCOCC5)ccc3C)c2c1C)c6ccccc6,Ki,2160694,=,0.54,nM,8,B,CHEMBL933483,0,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NC(C)c3ccccc3)c(C)c12,CHEMBL261845,8.96657624451
22,CHEMBL516908,Cc1ccc(NC(=O)CC2CC2)cc1c3ccc(cc3)C(=O)NCC4CC4,Ki,2560692,=,70,nM,9,B,CHEMBL983811,0,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL516908,6.85387196432
23,CHEMBL479038,O=C(NCC1CC1)c2ccc(cc2)c3cccc(c3)C(=O)NC4CC4,Ki,2560654,>,2500,nM,9,B,CHEMBL983811,0,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,CHEMBL479038,5.30102999566
24,CHEMBL1091928,CN1C(=O)C(=Cc2cnn(c12)c3c(F)cccc3F)c4cc(ccc4Cl)C(=O)NC5CC5,Ki,3251554,=,1.1,nM,9,B,CHEMBL1103663,0,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21,CHEMBL1091928,8.65757731918
25,CHEMBL496130,Cc1onc(n1)c2ccc(cc2)c3cc(ccc3C)C(=O)NC4CC4,Ki,2261755,=,98,nM,8,B,CHEMBL997720,0,Cc1nc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)cc2)no1,CHEMBL496130,6.70774392864
26,CHEMBL1256041,Cc1ccc(cc1C(=O)NCCc2ccc(N)cc2)n3nc(cc3NC(=O)Nc4cccc5ccccc45)C(C)(C)C,Ki,3513315,=,1450,nM,8,B,CHEMBL1261656,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCc1ccc(N)cc1,CHEMBL1256041,5.5376020021
27,CHEMBL517507,Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CCC4,Ki,2560710,=,130,nM,9,B,CHEMBL983811,0,Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL517507,6.58502665203
28,CHEMBL258895,C[C@H](NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2c1C)c6ccccc6,Ki,2160691,=,0.44,nM,8,B,CHEMBL933483,0,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)NC(C)c3ccccc3)c(C)c12,CHEMBL258895,9.05551732785
29,CHEMBL1256043,COc1ccc(CCNC(=O)c2cc(ccc2C)n3nc(cc3NC(=O)Nc4cccc5ccccc45)C(C)(C)C)cc1,Ki,3513318,>,3900,nM,8,B,CHEMBL1261656,0,COc1ccc(CCNC(=O)c2cc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)ccc2C)cc1,CHEMBL1256043,5.10790539731
30,CHEMBL257113,Cc1oc(nn1)c2cccc(c2)c3ccc(cc3)C(=O)NCC4CC4,Ki,2086249,>,2500,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,CHEMBL257113,5.30102999566
31,CHEMBL495118,CNc1noc2c(c(Cl)ccc12)c3ccc4c(nncc4c3)N5CCOC[C@@H]5C,Ki,2366627,=,0.2,nM,9,B,CHEMBL1035784,0,CNc1noc2c(-c3ccc4c(N5CCOCC5C)nncc4c3)c(Cl)ccc12,CHEMBL495118,9.39794000867
32,CHEMBL521548,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCC3)cc1c4ccc5N=C(N)NC(=O)c5c4,Ki,2261765,=,6.8,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2nc(N)[nH]c(=O)c2c1,CHEMBL521548,7.86646109163
33,CHEMBL270164,Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)Nc4cccc(c4)C#N,Ki,2087647,=,240,nM,9,B,CHEMBL929902,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1,CHEMBL270164,6.31875876262
34,CHEMBL1256037,Cc1ccc(cc1C(=O)NCCNc2ccccc2)n3nc(cc3NC(=O)Nc4cccc5ccccc45)C(C)(C)C,Ki,3513307,=,433,nM,8,B,CHEMBL1261656,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCNc1ccccc1,CHEMBL1256037,6.06248210798
35,CHEMBL401674,CN(Cc1ccc(Cl)cc1)C(=O)c2ccc(cc2)c3cc(ccc3C)c4oc(C)nn4,Ki,2086277,=,140,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)N(C)Cc4ccc(Cl)cc4)cc3)c2)o1,CHEMBL401674,6.55284196866
36,CHEMBL1088752,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,Ki,6230298,=,63.1,nM,8,B,CHEMBL1786932,0,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,CHEMBL1088752,6.89894064509
37,CHEMBL478649,Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CC4,Ki,2560752,=,10,nM,9,B,CHEMBL983837,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478649,7.69897000434
38,CHEMBL271272,Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)NCc4ccc(NS(=O)(=O)C)cc4,Ki,2086289,=,40,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCc4ccc(NS(C)(=O)=O)cc4)cc3)c2)o1,CHEMBL271272,7.09691001301
39,CHEMBL497976,CCCCN1C(=O)Nc2cc(ccc2C1=O)c3cc(ccc3C)C(=O)NC4CC4,Ki,2261767,=,18,nM,8,B,CHEMBL997720,0,CCCCn1c(=O)[nH]c2cc(-c3cc(C(=O)NC4CC4)ccc3C)ccc2c1=O,CHEMBL497976,7.44369749923
40,CHEMBL495492,CC(C)Nc1nncc2cc(ccc12)c3c(C)ccc4c(NC5CC5)noc34,Ki,2366632,=,0.5,nM,9,B,CHEMBL1035784,0,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(NC(C)C)nncc2c1,CHEMBL495492,9
41,CHEMBL1092011,CN1C(=O)C(=Cc2cnn(c12)c3c(F)cccc3F)c4cc(ccc4C)C(=O)NC5(C)CC5,Ki,3251557,=,1.7,nM,9,B,CHEMBL1103663,0,Cc1ccc(C(=O)NC2(C)CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,CHEMBL1092011,8.46852108296
42,CHEMBL1089513,CNc1noc2c(C3=Cc4cnn(c4N(C)C3=O)c5c(F)cccc5F)c(C)ccc12,Ki,3251632,=,2,nM,9,B,CHEMBL1103663,0,CNc1noc2c(-c3cc4cnn(-c5c(F)cccc5F)c4n(C)c3=O)c(C)ccc12,CHEMBL1089513,8.39794000867
43,CHEMBL1738710,Cc1ccc(cc1N2C=NC(=C(Cl)C2=O)OCc3ccc(F)cc3F)C(=O)NCCO,Ki,6261883,=,193,nM,8,B,CHEMBL1798415,0,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,CHEMBL1738710,6.41341269533
44,CHEMBL559885,O\N=C\1/C(=O)N(Cc2cc(F)cc3COCOc23)c4cccc(CCc5ccccc5)c14,Ki,2722213,=,30,nM,8,B,CHEMBL1063580,0,O=C1C(=NO)c2c(CCc3ccccc3)cccc2N1Cc1cc(F)cc2c1OCOC2,CHEMBL559885,7.22184874962
45,CHEMBL523516,CC(C)Nc1noc2c(c(Cl)ccc12)c3ccc4c(nncc4c3)N5CCOC[C@@H]5C,Ki,2366626,=,0.4,nM,9,B,CHEMBL1035784,0,CC(C)Nc1noc2c(-c3ccc4c(N5CCOCC5C)nncc4c3)c(Cl)ccc12,CHEMBL523516,9.09691001301
46,CHEMBL583042,Cc1cnc(Nc2ccc(F)cc2Cl)nc1c3c[nH]c(c3)C(=O)N[C@H](CO)c4cccc(Cl)c4,Ki,2938408,>,4000,nM,8,B,CHEMBL1038683,0,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,CHEMBL583042,5.09691001301
47,CHEMBL476543,Cc1ccc(NC(=O)c2oncc2)cc1c3ccc(cc3)C(=O)NCC4CC4,Ki,2560674,=,6,nM,9,B,CHEMBL983811,0,Cc1ccc(NC(=O)c2ccno2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL476543,7.92081875395
48,CHEMBL526452,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCC3)cc1c4ccc(cc4)c5csc(N)n5,Ki,2261753,=,6.7,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(-c2csc(N)n2)cc1,CHEMBL526452,7.87289520164
49,CHEMBL492661,CNc1noc2c(c(C)ccc12)c3ccc4c(nncc4c3)C(C)C,Ki,2366621,=,1.1,nM,9,B,CHEMBL1035784,0,CNc1noc2c(-c3ccc4c(C(C)C)nncc4c3)c(C)ccc12,CHEMBL492661,8.65757731918
50,CHEMBL1257450,CCN(CC)CCNC(=O)c1cc(ccc1C)n2nc(cc2NC(=O)Nc3cccc4ccccc34)C(C)(C)C,Ki,3513297,=,86,nM,8,B,CHEMBL1261656,0,CCN(CC)CCNC(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,CHEMBL1257450,6.76447155309
51,CHEMBL259596,C[C@H](NC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4ccc(cc4)C#N)ccc3C)c2c1C)c5ccccc5,Ki,2160693,=,3.4,nM,8,B,CHEMBL933483,0,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1Nc1ncnn2cc(C(=O)NC(C)c3ccccc3)c(C)c12,CHEMBL259596,8.16749108729
52,CHEMBL272308,Cc1onc(n1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)NCC4CC4,Ki,2086255,=,2000,nM,8,B,CHEMBL946927,0,Cc1nc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)no1,CHEMBL272308,5.39794000867
53,CHEMBL478656,Cc1ccc(NC(=O)c2ccnc(NC3CC3)c2)cc1c4ccc(cc4)C(=O)NCC5CC5,Ki,2558376,=,5.2,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(NC3CC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478656,7.9829666607
54,CHEMBL478234,CC(C)CNc1cc(ccn1)C(=O)Nc2ccc(C)c(c2)c3ccc(cc3)C(=O)NCC4CC4,Ki,2558374,=,4.6,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(NCC(C)C)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478234,8.03621217265
55,CHEMBL521887,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc5ccncc5c4)CC1,Ki,2261782,=,830,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1,CHEMBL521887,5.77989191196
56,CHEMBL495901,Cc1ccc(cc1c2ccc3onc(C)c3c2)C(=O)Nc4cccc(c4)N5CCOCC5,Ki,2261786,=,380,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2onc(C)c2c1,CHEMBL495901,6.11918640772
57,CHEMBL272750,Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)O,Ki,2086273,>,2500,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)O)cc3)c2)o1,CHEMBL272750,5.30102999566
58,CHEMBL497353,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc5c(N)noc5c4)CC1,Ki,2261793,>,850,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2c(N)noc2c1,CHEMBL497353,5.76955107862
59,CHEMBL516287,O=C(NCC1CC1)c2ccc(cc2)c3cccc(NC(=O)c4cocc4)c3,Ki,2560646,=,940,nM,9,B,CHEMBL983811,0,O=C(NCC1CC1)c1ccc(-c2cccc(NC(=O)c3ccoc3)c2)cc1,CHEMBL516287,5.72584215074
60,CHEMBL267281,CN(C(=O)c1ccc(cc1)c2cc(ccc2C)c3oc(C)nn3)c4cccc(c4)C#N,Ki,2086275,=,1900,nM,8,B,CHEMBL946927,0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)N(C)c4cccc(C#N)c4)cc3)c2)o1,CHEMBL267281,5.42021640338
61,CHEMBL497563,Cc1ccc(cc1c2ccc3c(noc3c2)C4CCNCC4)C(=O)NC5CC5,Ki,2261794,=,4,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(C3CCNCC3)noc2c1,CHEMBL497563,8.09691001301
62,CHEMBL476533,CCCC(=O)Nc1ccc(C)c(c1)c2ccc(cc2)C(=O)NCC3CC3,Ki,2560696,=,40,nM,9,B,CHEMBL983811,0,CCCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1,CHEMBL476533,7.09691001301
63,CHEMBL476111,COc1ccc(NC(=O)c2ccc(C)c(c2)c3ccc(cc3)C(=O)Nc4cccc(c4)C#N)cc1,Ki,2558362,=,730,nM,9,B,CHEMBL987298,0,COc1ccc(NC(=O)c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)cc1,CHEMBL476111,5.83564714422
64,CHEMBL1256036,COCCCN1CCC(CC1)NC(=O)c2cc(ccc2C)n3nc(cc3NC(=O)Nc4cccc5ccccc45)C(C)(C)C,Ki,3513306,=,336,nM,8,B,CHEMBL1261656,0,COCCCN1CCC(NC(=O)c2cc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)ccc2C)CC1,CHEMBL1256036,6.17263072695
65,CHEMBL1784167,Cc1cc(F)c(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CC4,Ki,6230220,=,125.89,nM,8,B,CHEMBL1787752,0,Cc1cc(F)c(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL1784167,6.59897877079
66,CHEMBL524054,C[C@H]1COCCN1c2nncc3cc(ccc23)c4c(C)ccc5c(N)nsc45,Ki,2366619,=,2,nM,9,B,CHEMBL1035784,0,Cc1ccc2c(N)nsc2c1-c1ccc2c(N3CCOCC3C)nncc2c1,CHEMBL524054,8.39794000867
67,CHEMBL1784172,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC3CC3)C(=O)NC4CC4,Ki,6230236,=,7.94,nM,8,B,CHEMBL1787752,0,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1,CHEMBL1784172,7.79914950191
68,CHEMBL493707,C[C@H]1COCCN1c2nncc3cc(ccc23)c4c(C)ccc5c(N)n[nH]c45,Ki,2366620,=,16,nM,9,B,CHEMBL1035784,0,Cc1ccc2c(N)n[nH]c2c1-c1ccc2c(N3CCOCC3C)nncc2c1,CHEMBL493707,7.49485002168
69,CHEMBL495902,Cc1ccc(cc1c2ccc3[nH]ncc3c2)C(=O)NC4CC4,Ki,2261788,=,87,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2[nH]ncc2c1,CHEMBL495902,6.75945075172
70,CHEMBL495084,Cc1ccccc1c2nncc3cc(ccc23)c4c(C)ccc5c(NC6CC6)noc45,Ki,2366618,=,0.4,nM,9,B,CHEMBL1035784,0,Cc1ccccc1-c1nncc2cc(-c3c(C)ccc4c(NC5CC5)noc34)ccc12,CHEMBL495084,9.09691001301
71,CHEMBL3393296,CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(ccc3C)S(=O)(=O)N(C)C,Ki,15150702,=,14,nM,9,B,CHEMBL3396515,0,CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1-c1ccccc1,CHEMBL3393296,7.55284196866
72,CHEMBL477191,Cc1ccc(NC(=O)c2ccnc(NC3CCCCC3)c2)cc1c4ccc(cc4)C(=O)NCC5CC5,Ki,2558372,=,3,nM,9,B,CHEMBL987298,0,Cc1ccc(NC(=O)c2ccnc(NC3CCCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL477191,8.22184874962
73,CHEMBL496339,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc5cccnc5c4)CC1,Ki,2261784,>,2500,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2cccnc2c1,CHEMBL496339,5.30102999566
74,CHEMBL523559,Cc1oc(nn1)c2ccc(c(C)c2)c3cc(ccc3C)C(=O)Nc4cccc(c4)N5CCOCC5,Ki,2261760,=,2.8,nM,8,B,CHEMBL997720,0,Cc1nnc(-c2ccc(-c3cc(C(=O)Nc4cccc(N5CCOCC5)c4)ccc3C)c(C)c2)o1,CHEMBL523559,8.25181197299
75,CHEMBL496129,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc(cc4)c5csc(N)n5)CC1,Ki,2261754,>,850,nM,8,B,CHEMBL997720,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1,CHEMBL496129,5.76955107862
76,CHEMBL525916,Cc1ccc(cc1c2ccc(cc2)c3csc(N)n3)C(=O)Nc4cccc(c4)N5CCOCC5,Ki,2261752,=,20,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc(-c2csc(N)n2)cc1,CHEMBL525916,7.39794000867
77,CHEMBL479028,Cc1ccc(cc1c2ccc(cc2)C(=O)NCc3cccc(NS(=O)(=O)C)c3)C(=O)NC4CC4,Ki,2560666,=,2,nM,9,B,CHEMBL983811,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCc2cccc(NS(C)(=O)=O)c2)cc1,CHEMBL479028,8.39794000867
78,CHEMBL478837,COc1ccc(NC(=O)c2cocc2)cc1c3ccc(cc3)C(=O)NCC4CC4,Ki,2560642,>,2500,nM,9,B,CHEMBL983811,0,COc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,CHEMBL478837,5.30102999566
79,CHEMBL496736,Cc1ccc(cc1c2ccc3NC(=O)C=Cc3c2)C(=O)Nc4cccc(c4)N5CCOCC5,Ki,2261773,=,290,nM,8,B,CHEMBL997720,0,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2[nH]c(=O)ccc2c1,CHEMBL496736,6.23657200644
80,CHEMBL1092012,CN1C(=O)C(=Cc2cnn(c12)c3c(F)cccc3F)c4cc(ccc4C)C(=O)Nc5ccon5,Ki,3251558,=,1,nM,9,B,CHEMBL1103663,0,Cc1ccc(C(=O)Nc2ccon2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,CHEMBL1092012,8.69897000434
81,CHEMBL522877,C[C@H]1COCCN1c2nncc3cc(ccc23)c4c(C)ccc5c(NC6CC6)noc45,Ki,2366634,=,0.7,nM,9,B,CHEMBL1035784,0,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(N3CCOCC3C)nncc2c1,CHEMBL522877,8.85387196432
