,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,ACTIVITY_ID,RELATION,STANDARD_VALUE,STANDARD_UNITS,CONFIDENCE_SCORE,ASSAY_TYPE,ASSAY_CHEMBLID,assay_rank,smiles,ID,pIC50
0,CHEMBL1682556,C1CCC(CC1)Nc2c(nc3sccn23)c4ccc5[nH]ncc5c4,Ki,5241355,=,5339,nM,8,B,CHEMBL1685433,0,c1cn2c(NC3CCCCC3)c(-c3ccc4[nH]ncc4c3)nc2s1,CHEMBL1682556,4.97151008348
1,CHEMBL460466,CCCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c5ccccc5,Ki,2449063,=,460,nM,8,B,CHEMBL989219,0,CCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,CHEMBL460466,6.03621217265
2,CHEMBL190239,CCCCCCCCC(O)Cn1cc2c(N)ncnc2n1,Ki,5236366,=,0.28,nM,9,B,CHEMBL1686402,0,CCCCCCCCC(O)Cn1cc2c(N)ncnc2n1,CHEMBL190239,9.25181197299
3,CHEMBL3585362,COc1cc(cnc1Cl)N2CCc3nc(NC(=O)NCCc4cn(CC(F)F)cn4)sc3C2,Ki,15627193,>,4000,nM,9,B,CHEMBL3587038,0,COc1cc(N2CCc3nc(NC(=O)NCCc4cn(CC(F)F)cn4)sc3C2)cnc1Cl,CHEMBL3585362,5.09691001301
4,CHEMBL1682344,c1cc2[nH]ncc2cc1c3c[nH]nn3,Ki,5240134,=,3554,nM,8,B,CHEMBL1685405,0,c1cc2[nH]ncc2cc1-c1c[nH]nn1,CHEMBL1682344,5.14825258087
5,CHEMBL385178,O=C(Nc1ccc(Oc2ccccc2)cc1)c3cccnc3NCc4ccncc4,Ki,2047660,=,10,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1NCc1ccncc1,CHEMBL385178,7.69897000434
6,CHEMBL1683647,CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(CCCCCBr)cc3OC2(C)C,Ki,5236354,=,8,nM,9,B,CHEMBL1686402,0,CC1=CCC2C(C1)c1c(O)cc(CCCCCBr)cc1OC2(C)C,CHEMBL1683647,7.79588001734
7,CHEMBL2031912,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C5CCOC5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,Ki,10882262,=,131,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCOC5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031912,6.58169870868
8,CHEMBL101683,Clc1ccc(NC(=O)c2ccccc2NCc3ccncc3)cc1,Ki,2047669,=,15,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,CHEMBL101683,7.52287874528
9,CHEMBL249192,CCOC(=O)c1coc(c1)c2cccc(NC(=O)c3cccnc3NCc4ccncc4)c2,Ki,2047656,=,29,nM,8,B,CHEMBL925259,0,CCOC(=O)c1coc(-c2cccc(NC(=O)c3cccnc3NCc3ccncc3)c2)c1,CHEMBL249192,7.23657200644
10,CHEMBL250684,FC(F)(F)c1cc(NC(=O)c2cccnc2NCc3ccncc3)ccc1Cl,Ki,2047666,=,4,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1cccnc1NCc1ccncc1,CHEMBL250684,8.09691001301
11,CHEMBL2032029,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,Ki,10889128,=,932,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032029,5.72955409198
12,CHEMBL1682359,CCCc1cc(on1)c2ccc3[nH]ncc3c2,Ki,5240149,>,8880,nM,8,B,CHEMBL1685405,0,CCCc1cc(-c2ccc3[nH]ncc3c2)on1,CHEMBL1682359,4.75055703856
13,CHEMBL518652,CC(C)c1cccc(c1)n2cc(nn2)c3ccccc3NCc4ccncc4,Ki,2268442,=,140,nM,8,B,CHEMBL960815,0,CC(C)c1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,CHEMBL518652,6.55284196866
14,CHEMBL1682549,C(Nc1nc(c2ccc3[nH]ncc3c2)c(s1)c4ccccc4)c5ccccc5,Ki,5241348,>,8880,nM,8,B,CHEMBL1685433,0,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)c(-c3ccccc3)s2)cc1,CHEMBL1682549,4.75055703856
15,CHEMBL2031903,COc1ccc2c(Oc3ccc(NC(=O)C4=C(CN)N(C)N(C4=O)c5ccccc5)cc3F)ccnc2c1,Ki,10882313,=,541,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(CN)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031903,5.96577273923
16,CHEMBL2031909,COc1ccc2c(Oc3ccc(NC(=O)C4=C([C@@H]5CCCN5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,Ki,10882279,=,2240,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCCN5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031909,5.348721986
17,CHEMBL205502,FC(F)(Cl)Oc1ccc(Nc2oc(nn2)c3cccnc3CCc4ccncc4)cc1,Ki,1709120,=,100,nM,9,B,CHEMBL864981,0,FC(F)(Cl)Oc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,CHEMBL205502,6.69897000434
18,CHEMBL460468,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(C[C@H](C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1,Ki,2449060,=,386,nM,8,B,CHEMBL989219,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL460468,6.11238269966
19,CHEMBL393779,Cn1cnc(NCc2ccncc2)c1C(=O)Nc3ccc(cc3)C(C)(C)C,Ki,2018275,=,0.2,nM,8,B,CHEMBL885903,0,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(C(C)(C)C)cc1,CHEMBL393779,9.39794000867
20,CHEMBL3401984,OCC(O)[C@H]1C2CCC(CC2)[C@@H]1Nc3nc(ncc3F)c4c[nH]c5ncc(F)cc45,Ki,15173699,=,2400,nM,9,B,CHEMBL3405454,0,OCC(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,CHEMBL3401984,5.31875876262
21,CHEMBL1765781,CNc1cncc(n1)C2=CNC(=O)C(=C2)NC(=O)c3ccc(cc3)N4CCC[C@H]4CN5CCCC5,Ki,6167654,=,430,nM,8,B,CHEMBL1769195,0,CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCC4CN4CCCC4)cc3)c2)n1,CHEMBL1765781,6.06550154876
22,CHEMBL1683648,CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)CCCCCCBr,Ki,5236356,=,1.3,nM,9,B,CHEMBL1686402,0,CC1=CCC2C(C1)c1c(O)cc(C(C)(C)CCCCCCBr)cc1OC2(C)C,CHEMBL1683648,8.58502665203
23,CHEMBL2031905,CCN(C)CC1=C(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)C(=O)N(N1C)c5ccccc5,Ki,10882302,=,903,nM,8,B,CHEMBL2032454,0,CCN(C)Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,CHEMBL2031905,5.74328225402
24,CHEMBL401153,Clc1cccc(NC(=O)c2cccnc2NCc3ccncc3)c1,Ki,2047654,=,2,nM,8,B,CHEMBL925259,0,O=C(Nc1cccc(Cl)c1)c1cccnc1NCc1ccncc1,CHEMBL401153,8.39794000867
25,CHEMBL2031908,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)C(C)(C)N)cc3F)ccnc2c1,Ki,10882284,=,3350,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C(C)(C)N)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031908,5.1739251973
26,CHEMBL249194,O=C(Nc1cccc(Oc2ccccc2)c1)c3cccnc3NCc4ccncc4,Ki,2047655,=,259,nM,8,B,CHEMBL925259,0,O=C(Nc1cccc(Oc2ccccc2)c1)c1cccnc1NCc1ccncc1,CHEMBL249194,6.28567024025
27,CHEMBL502156,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c3cnc(Nc4ccc(OCCN5CCCC5)c(F)c4)nc13,Ki,2585359,>,12500,nM,8,B,CHEMBL1018103,0,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)c(F)c3)nc21,CHEMBL502156,4.60205999133
28,CHEMBL2032023,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(=C)C)N(C4=O)c5ccccc5)cc3F)ccnc2c1,Ki,10882178,=,74.1,nM,8,B,CHEMBL2032454,0,C=C(C)Cn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,CHEMBL2032023,6.82915179636
29,CHEMBL2032024,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CCN)N(C4=O)c5ccccc5)cc3F)ccnc2c1,Ki,10889170,=,452,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CCN)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032024,6.04383156952
30,CHEMBL400584,Clc1ccc(NC(=O)C2CCCCC2NCc3ccncc3)cc1,Ki,2047668,>,10000,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Cl)cc1)C1CCCCC1NCc1ccncc1,CHEMBL400584,4.69897000434
31,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,Ki,14713691,=,9,nM,9,B,CHEMBL3296758,0,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,7.7447274949
32,CHEMBL248044,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c4ccccc4)c2cc1OC,Ki,2045401,=,2100,nM,8,B,CHEMBL923926,0,COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,CHEMBL248044,5.3767507096
33,CHEMBL248980,CCc1cccc(NC(=O)c2cccnc2NCc3ccncc3)c1,Ki,2047657,=,106,nM,8,B,CHEMBL925259,0,CCc1cccc(NC(=O)c2cccnc2NCc2ccncc2)c1,CHEMBL248980,6.67366413907
34,CHEMBL1682355,Clc1ccc(Cl)c(Cn2cc(nn2)c3ccc4[nH]ncc4c3)c1,Ki,5240145,=,126500,nM,8,B,CHEMBL1685405,0,Clc1ccc(Cl)c(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1,CHEMBL1682355,3.59687947882
35,CHEMBL215152,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,Ki,1790563,=,1800,nM,9,B,CHEMBL856420,0,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,5.44369749923
36,CHEMBL460772,COc1cc2nccc(Oc3ccc(cc3F)c4ccc(Cc5ccccc5)nn4)c2cc1OC,Ki,2361094,=,56,nM,8,B,CHEMBL971817,0,COc1cc2nccc(Oc3ccc(-c4ccc(Cc5ccccc5)nn4)cc3F)c2cc1OC,CHEMBL460772,6.95078197733
37,CHEMBL1682541,c1ccc(cc1)c2c(nc3ncccn23)c4ccc5[nH]ncc5c4,Ki,5241340,>,8880,nM,8,B,CHEMBL1685433,0,c1ccc(-c2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1,CHEMBL1682541,4.75055703856
38,CHEMBL236419,FC(F)(Cl)Oc1cccc(NC(=O)c2ccnn2CCc3ccncc3)c1,Ki,1966303,=,90,nM,9,B,CHEMBL897508,0,O=C(Nc1cccc(OC(F)(F)Cl)c1)c1ccnn1CCc1ccncc1,CHEMBL236419,6.7447274949
39,CHEMBL3401989,Cc1oc(nn1)[C@H]2C3CCC(CC3)[C@@H]2Nc4nc(ncc4F)c5c[nH]c6ncc(F)cc56,Ki,15173704,>,4000,nM,9,B,CHEMBL3405454,0,Cc1nnc(C2C3CCC(CC3)C2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)o1,CHEMBL3401989,5.09691001301
40,CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1OC,Ki,10882376,=,7.8,nM,8,B,CHEMBL2032454,0,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,CHEMBL2031893,7.80687540165
41,CHEMBL583042,Cc1cnc(Nc2ccc(F)cc2Cl)nc1c3c[nH]c(c3)C(=O)N[C@H](CO)c4cccc(Cl)c4,Ki,2938410,>,4000,nM,8,B,CHEMBL1038681,0,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,CHEMBL583042,5.09691001301
42,CHEMBL370099,CCCCCCCCCCCCn1cc2c(N)ncnc2n1,Ki,5236365,>,1000,nM,9,B,CHEMBL1686402,0,CCCCCCCCCCCCn1cc2c(N)ncnc2n1,CHEMBL370099,5.69897000434
43,CHEMBL2205426,CC(C)(C)NC1=C(Nc2ccnc(Nc3ccc(cc3)c4ccncc4)n2)C(=O)C1=O,Ki,12195431,=,98,nM,8,B,CHEMBL2210056,0,CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O,CHEMBL2205426,6.70774392864
44,CHEMBL515880,FC(F)(F)c1cccc(NC(=O)c2nscc2NCc3ccncc3)c1,Ki,2602458,=,160,nM,8,B,CHEMBL1036678,0,O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1,CHEMBL515880,6.49485002168
45,CHEMBL1290071,C(Nc1ccnc2oc3ccccc3c12)c4cccc5ccccc45,Ki,3590801,=,300,nM,8,B,CHEMBL1292127,0,c1ccc2c(CNc3ccnc4oc5ccccc5c34)cccc2c1,CHEMBL1290071,6.22184874962
46,CHEMBL447602,COc1cc2c(Oc3ccc(nc3)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,Ki,2361132,=,83,nM,8,B,CHEMBL971817,0,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,CHEMBL447602,6.77989191196
47,CHEMBL1682546,C(Nc1nc(cs1)c2ccc3[nH]ncc3c2)c4ccccc4,Ki,5241345,>,8880,nM,8,B,CHEMBL1685433,0,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,CHEMBL1682546,4.75055703856
48,CHEMBL248820,Fc1ccc(Nc2ncccc2C(=O)Nc3ccc(Oc4ccccc4)cc3)cc1,Ki,2047647,=,135,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1Nc1ccc(F)cc1,CHEMBL248820,6.56863623584
49,CHEMBL461648,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)c2cc1OC,Ki,2361131,>,1300,nM,8,B,CHEMBL971817,0,COc1cc2nccc(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)c2cc1OC,CHEMBL461648,5.58502665203
50,CHEMBL248978,FC(F)(F)Oc1ccc(NC(=O)c2cccnc2NCc3ccncc3)cc1,Ki,2047659,=,23,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccnc1NCc1ccncc1,CHEMBL248978,7.33724216832
51,CHEMBL458333,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c3cnc(Nc4ccc(OCCN5CCCC5)cc4)nc13,Ki,2585358,=,1590,nM,8,B,CHEMBL1018103,0,COC(C)(C)CCn1nc(Nc2c(C)cccc2C)c2cnc(Nc3ccc(OCCN4CCCC4)cc3)nc21,CHEMBL458333,5.49757288002
52,CHEMBL1682545,N(c1ccccc1)c2nc(cs2)c3ccc4[nH]ncc4c3,Ki,5241344,>,8880,nM,8,B,CHEMBL1685433,0,c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,CHEMBL1682545,4.75055703856
53,CHEMBL1290177,Clc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,Ki,3590797,=,180,nM,8,B,CHEMBL1292127,0,Clc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,CHEMBL1290177,6.44369749923
54,CHEMBL248045,COc1ccc2c(N[C@@H]3C[C@H]3c4ccccc4)c(cnc2c1)C#N,Ki,2045430,>,10000,nM,8,B,CHEMBL923926,0,COc1ccc2c(NC3CC3c3ccccc3)c(C#N)cnc2c1,CHEMBL248045,4.69897000434
55,CHEMBL210032,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccccc2,Ki,1723224,>,8200,nM,9,B,CHEMBL863156,0,CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,CHEMBL210032,4.78515615195
56,CHEMBL2031898,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)c(Cl)c3)c2cc1OC,Ki,10882342,=,35.9,nM,8,B,CHEMBL2032454,0,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3)c2cc1OC,CHEMBL2031898,7.14387555576
57,CHEMBL249599,CC(O)c1cccc(NC(=O)c2cccnc2NCc3ccncc3)c1,Ki,2047652,>,6660,nM,8,B,CHEMBL925259,0,CC(O)c1cccc(NC(=O)c2cccnc2NCc2ccncc2)c1,CHEMBL249599,4.87549577517
58,CHEMBL249611,O=C(Nc1ccc(Oc2ccccc2)cc1)c3cccnc3Nc4ccc5cn[nH]c5c4,Ki,2047648,=,70,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1Nc1ccc2cn[nH]c2c1,CHEMBL249611,6.85387196432
59,CHEMBL2032027,COCCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c5ccccc5,Ki,10889152,=,325,nM,8,B,CHEMBL2032454,0,COCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c(=O)n1-c1ccccc1,CHEMBL2032027,6.18708664336
60,CHEMBL494221,O[C@@H]1CC[C@H](CC1)Nc2ccc3nnc(c4cccc(c4)C(F)(F)F)n3n2,Ki,2639171,>,4000,nM,8,B,CHEMBL1025474,0,OC1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,CHEMBL494221,5.09691001301
61,CHEMBL1835870,Nc1nc(Nc2ccc(cc2)[C@@H]3CC[C@H](CC3)N4CCOCC4)nn1c5ccccn5,Ki,8059502,=,85,nM,8,B,CHEMBL1958982,0,Nc1nc(Nc2ccc(C3CCC(N4CCOCC4)CC3)cc2)nn1-c1ccccn1,CHEMBL1835870,6.76955107862
62,CHEMBL1290072,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,Ki,3590800,>,1000000,nM,8,B,CHEMBL1292127,0,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,CHEMBL1290072,2.69897000434
63,CHEMBL401251,COCCOc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c4ccccc4)c2cc1OC,Ki,2045461,=,140,nM,8,B,CHEMBL923926,0,COCCOc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,CHEMBL401251,6.55284196866
64,CHEMBL2031913,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C5CCOCC5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,Ki,10882256,=,945,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCOCC5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031913,5.72353819583
65,CHEMBL3401981,Oc1cc(on1)[C@H]2C3CCC(CC3)[C@@H]2Nc4nc(ncc4F)c5c[nH]c6ncc(F)cc56,Ki,15173696,>,4000,nM,9,B,CHEMBL3405454,0,Oc1cc(C2C3CCC(CC3)C2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)on1,CHEMBL3401981,5.09691001301
66,CHEMBL400101,Cc1ccc(NC(=O)c2cccnc2NCc3ccncc3)cc1,Ki,2047653,=,320,nM,8,B,CHEMBL925259,0,Cc1ccc(NC(=O)c2cccnc2NCc2ccncc2)cc1,CHEMBL400101,6.19382002602
67,CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,Ki,2449090,=,4100,nM,8,B,CHEMBL989219,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL460472,5.08618614762
68,CHEMBL490968,FC(F)(F)c1cccc(c1)n2cc(nn2)c3ccccc3NCc4ccncc4,Ki,2268441,=,90,nM,8,B,CHEMBL960814,0,FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,CHEMBL490968,6.7447274949
69,CHEMBL2032018,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6cc(C)on6)nc3)ccnc2c1,Ki,10882220,=,501,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5cc(C)on5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032018,5.99913227847
70,CHEMBL2032022,CCCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c5ccccc5,Ki,10882190,=,309,nM,8,B,CHEMBL2032454,0,CCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c(=O)n1-c1ccccc1,CHEMBL2032022,6.20901152491
71,CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(F)c3)c12,Ki,6324297,=,4.6,nM,9,B,CHEMBL1821207,0,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,CHEMBL1254007,8.03621217265
72,CHEMBL1682558,Fc1ccc(cc1)c2ncn(CCN3CCOCC3)c2c4ccc5[nH]ncc5c4,Ki,5241357,>,8880,nM,8,B,CHEMBL1685433,0,Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,CHEMBL1682558,4.75055703856
73,CHEMBL2032014,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6ccncc6)nc3)ccnc2c1,Ki,10882244,>,6600,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5ccncc5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032014,4.87942606879
74,CHEMBL1682335,CCCc1cn(nn1)c2ccc3[nH]ncc3c2,Ki,5240125,>,8880,nM,8,B,CHEMBL1685405,0,CCCc1cn(-c2ccc3[nH]ncc3c2)nn1,CHEMBL1682335,4.75055703856
75,CHEMBL475510,CC(C)(C)c1cccc(NC(=O)c2nscc2NCc3ccncc3)c1,Ki,2602463,=,120,nM,8,B,CHEMBL1023845,0,CC(C)(C)c1cccc(NC(=O)c2nscc2NCc2ccncc2)c1,CHEMBL475510,6.61978875829
76,CHEMBL400512,FC(F)(F)c1cc(NC(=O)c2cccnc2NCc3ccncc3)cc(c1)C(F)(F)F,Ki,2047665,=,8,nM,8,B,CHEMBL925259,0,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccnc1NCc1ccncc1,CHEMBL400512,7.79588001734
77,CHEMBL2031910,COc1ccc2c(Oc3ccc(NC(=O)C4=C([C@@H]5CCCN5)N(C)N(C4=O)c6ccccc6)nc3)ccnc2c1,Ki,10882273,>,6600,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCCN5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2031910,4.87942606879
78,CHEMBL238737,Cc1cc(NC(=O)c2c(NCc3ccncc3)ncn2C)ccc1C(F)(F)F,Ki,2018277,=,0.16,nM,8,B,CHEMBL885903,0,Cc1cc(NC(=O)c2c(NCc3ccncc3)ncn2C)ccc1C(F)(F)F,CHEMBL238737,9.49485002168
79,CHEMBL2031911,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C5CCCO5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,Ki,10882268,=,708,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCCO5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031911,5.84893674665
80,CHEMBL2032017,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6cnccn6)nc3)ccnc2c1,Ki,10882226,=,4730,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5cnccn5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032017,5.0241088636
81,CHEMBL373598,OCCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N,Ki,1824736,>,8210,nM,9,B,CHEMBL914402,0,N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,CHEMBL373598,4.78462684722
82,CHEMBL403349,O=C(Nc1ccc(Oc2ccccc2)cc1)c3cccnc3Nc4csc5ccccc45,Ki,2047646,>,20000,nM,8,B,CHEMBL925259,0,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1Nc1csc2ccccc12,CHEMBL403349,4.39794000867
83,CHEMBL3401988,Cc1noc(n1)[C@H]2C3CCC(CC3)[C@@H]2Nc4nc(ncc4F)c5c[nH]c6ncc(F)cc56,Ki,15173703,>,4000,nM,9,B,CHEMBL3405454,0,Cc1noc(C2C3CCC(CC3)C2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)n1,CHEMBL3401988,5.09691001301
84,CHEMBL2032030,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(O)C(C)C)N(C4=O)c5ccccc5)cc3F)ccnc2c1,Ki,10889116,=,389,nM,8,B,CHEMBL2032454,0,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(O)C(C)C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032030,6.10902040301
